"id","handle","postDate","postType","postUrl","imageUrl","source","sourceId","message","hashtag","cta","paid","comments","shares","likes","views","dislikes","interview","survey","notes","createdAt","updatedAt","CampaignId","intents"
156842,"gregorybayne","""2017-03-31T00:10:28.000Z""","post","https://twitter.com/gregorybayne/status/847601953563594759","","twitter","847601953563594800","@ladufurrena Right?","",,,,0,0,,,,,,"""2017-07-05T20:30:14.000Z""","""2017-07-05T20:30:14.000Z""",1326,""
156843,"gregorybayne","""2017-03-31T00:07:35.000Z""","post","https://twitter.com/gregorybayne/status/847601229714739200","","twitter","847601229714739200","Who's gonna be luck backer #260? Less than 6 hrs to go! Almost there: https://t.co/8XR3b713Wv","",,,,0,0,,,,,,"""2017-07-05T20:30:14.000Z""","""2017-07-05T20:30:14.000Z""",1326,""
156844,"gregorybayne","""2017-03-31T00:01:02.000Z""","post","https://twitter.com/gregorybayne/status/847599583215501312","","twitter","847599583215501300","Ha! Love this. https://t.co/IKAlpQGN3J","",,,,0,1,,,,,,"""2017-07-05T20:30:14.000Z""","""2017-07-05T20:30:14.000Z""",1326,""
156845,"gregorybayne","""2017-03-30T23:22:02.000Z""","post","https://twitter.com/gregorybayne/status/847589765335494656","","twitter","847589765335494700","With 6 hrs 40 mins left, we've closed the gap to just $7500 until we're fully funded for #6DynamicLaws. #letsdothis https://t.co/8XR3b713Wv","6DynamicLaws,letsdothis",,,,0,0,,,,,,"""2017-07-05T20:30:14.000Z""","""2017-07-05T20:30:14.000Z""",1326,""
156846,"gregorybayne","""2017-03-30T22:34:01.000Z""","post","https://twitter.com/gregorybayne/status/847577682191597568","","twitter","847577682191597600","We're closing in now, friends! Just $8,293 left to raise in the next 7 hours. Thank you for sharing &amp; pledging. https://t.co/8XR3b713Wv","",,,,0,0,,,,,,"""2017-07-05T20:30:14.000Z""","""2017-07-05T20:30:14.000Z""",1326,""
156847,"gregorybayne","""2017-03-30T22:11:04.000Z""","post","https://twitter.com/gregorybayne/status/847571906240724992","","twitter","847571906240725000","My view for the past 30 days. Just 7 HOURS and $8,293 LEFT TO GO! The time is nigh, join in, get… https://t.co/AOW6JUII82","",,,,0,0,,,,,,"""2017-07-05T20:30:14.000Z""","""2017-07-05T20:30:14.000Z""",1326,""
156848,"gregorybayne","""2017-03-30T21:31:52.000Z""","post","https://twitter.com/gregorybayne/status/847562041418174465","","twitter","847562041418174500","""An agreement to share stolen money?"" Oh yes, and so much more in this #noir #comedy! #6DynamicLaws 8 hours to fund… https://t.co/pn42yIr979","noir,comedy,6DynamicLaws",,,,0,0,,,,,,"""2017-07-05T20:30:14.000Z""","""2017-07-05T20:30:14.000Z""",1326,""
156849,"gregorybayne","""2017-03-30T21:18:10.000Z""","post","https://twitter.com/gregorybayne/status/847558592911753217","","twitter","847558592911753200","@ladufurrena Thank you, @ladufurrena! So grateful for your support, and for hosting our final scene in the movie!","",,,,0,1,,,,,,"""2017-07-05T20:30:14.000Z""","""2017-07-05T20:30:14.000Z""",1326,""
156850,"gregorybayne","""2017-03-30T21:15:21.000Z""","post","https://twitter.com/gregorybayne/status/847557886024613888","","twitter","847557886024613900","We're in 4 digit-land! 8hrs 45mins remain to raise $9,903 to successfully fund #6DynamicLaws completion. https://t.co/8XR3b713Wv","6DynamicLaws",,,,0,1,,,,,,"""2017-07-05T20:30:14.000Z""","""2017-07-05T20:30:14.000Z""",1326,""
156851,"gregorybayne","""2017-03-30T19:51:42.000Z""","post","https://twitter.com/gregorybayne/status/847536835857326080","","twitter","847536835857326100","1 backer away from 250. 1! See what #6DynamicLaws is all about and jump in here: https://t.co/8XR3b713Wv","6DynamicLaws",,,,0,1,,,,,,"""2017-07-05T20:30:14.000Z""","""2017-07-05T20:30:14.000Z""",1326,""
156852,"gregorybayne","""2017-03-30T19:50:49.000Z""","post","https://twitter.com/gregorybayne/status/847536611248062464","","twitter","847536611248062500","True story. https://t.co/zlTuF8f3rz","",,,,0,0,,,,,,"""2017-07-05T20:30:14.000Z""","""2017-07-05T20:30:14.000Z""",1326,""
156853,"gregorybayne","""2017-03-30T19:28:32.000Z""","post","https://twitter.com/gregorybayne/status/847531003367178240","","twitter","847531003367178200","Reviews are in from our @filmfortfest work-in-progress screening! 10 hrs to fund the film's completion @kickstarter… https://t.co/aalF0oP7dI","",,,,2,1,,,,,,"""2017-07-05T20:30:14.000Z""","""2017-07-05T20:30:14.000Z""",1326,""
156854,"gregorybayne","""2017-03-30T19:01:29.000Z""","post","https://twitter.com/gregorybayne/status/847524199115628545","","twitter","847524199115628500","""What brings me here to night is the story of theft, intrigue, betrayal, and the missing sum of 2 million dollars.""… https://t.co/0d9c0kexg2","",,,,0,1,,,,,,"""2017-07-05T20:30:14.000Z""","""2017-07-05T20:30:14.000Z""",1326,""
156855,"gregorybayne","""2017-03-30T18:46:14.000Z""","post","https://twitter.com/gregorybayne/status/847520357334499328","","twitter","847520357334499300","On your final day of kickstarting you go straight from coffee to wine.","",,,,0,0,,,,,,"""2017-07-05T20:30:14.000Z""","""2017-07-05T20:30:14.000Z""",1326,""
156856,"gregorybayne","""2017-03-30T18:33:57.000Z""","post","https://twitter.com/gregorybayne/status/847517268460294144","","twitter","847517268460294100","So true it bears repeating. Thank you @LafleurJennifer &amp; @PartridgeRoss for seeing (and enhancing) the vision for… https://t.co/gYyPZ6ysVM","",,,,0,5,,,,,,"""2017-07-05T20:30:14.000Z""","""2017-07-05T20:30:14.000Z""",1326,""
156857,"gregorybayne","""2017-03-30T18:11:49.000Z""","post","https://twitter.com/gregorybayne/status/847511697623367680","","twitter","847511697623367700","Nail biter! $33,068 pledged of $44,000 goal • 243 backers • 11 hours to go for #6DynamicLaws on @kickstarter! https://t.co/8XR3b713Wv","6DynamicLaws",,,,1,0,,,,,,"""2017-07-05T20:30:14.000Z""","""2017-07-05T20:30:14.000Z""",1326,""
156858,"gregorybayne","""2017-03-30T17:54:36.000Z""","post","https://twitter.com/gregorybayne/status/847507364659867648","","twitter","847507364659867600","Thank you so much! https://t.co/0v8LHZcD8J","",,,,0,1,,,,,,"""2017-07-05T20:30:14.000Z""","""2017-07-05T20:30:14.000Z""",1326,""
156859,"gregorybayne","""2017-03-30T16:26:20.000Z""","post","https://twitter.com/gregorybayne/status/847485152070467587","","twitter","847485152070467600","Deadline Midnight Tonight for #6DynamicLaws! Back this #noir #comedy on @Kickstarter #SupportIndieFilm https://t.co/8XR3b713Wv","6DynamicLaws,noir,comedy,SupportIndieFilm",,,,2,7,,,,,,"""2017-07-05T20:30:14.000Z""","""2017-07-05T20:30:14.000Z""",1326,""
156860,"gregorybayne","""2017-03-30T15:59:48.000Z""","post","https://twitter.com/gregorybayne/status/847478473371209728","","twitter","847478473371209700","DO OR DIE TIME! #6dynamiclaws! Pledge your support kickstarter Link in my profile. #filmmaking… https://t.co/IfUEmu1ctk","6dynamiclaws,filmmaking",,,,0,0,,,,,,"""2017-07-05T20:30:14.000Z""","""2017-07-05T20:30:14.000Z""",1326,""
156861,"gregorybayne","""2017-03-30T15:07:52.000Z""","post","https://twitter.com/gregorybayne/status/847465406033870848","","twitter","847465406033870800","Here we go friends!14 hrs to go. $12K to raise to meet our all-or-nothing goal for #6DynamicLaws Join us here: https://t.co/8XR3b713Wv","6DynamicLaws",,,,0,0,,,,,,"""2017-07-05T20:30:14.000Z""","""2017-07-05T20:30:14.000Z""",1326,""
156862,"gregorybayne","""2017-03-30T13:32:37.000Z""","post","https://twitter.com/gregorybayne/status/847441433145376768","","twitter","847441433145376800","RT @shackett: La La Fleur @LafleurJennifer https://t.co/sORzpDG9iV","",,,,1,0,,,,,,"""2017-07-05T20:30:14.000Z""","""2017-07-05T20:30:14.000Z""",1326,""
156863,"gregorybayne","""2017-03-30T06:13:42.000Z""","post","https://twitter.com/gregorybayne/status/847330977894379521","","twitter","847330977894379500","In official do or die time. #24hours #comedy #noir #kickstarter #6dynamiclaws #SupportIndieFilm https://t.co/8XR3b713Wv","24hours,comedy,noir,kickstarter,6dynamiclaws,SupportIndieFilm",,,,0,1,,,,,,"""2017-07-05T20:30:14.000Z""","""2017-07-05T20:30:14.000Z""",1326,""
156864,"gregorybayne","""2017-03-30T04:29:35.000Z""","post","https://twitter.com/gregorybayne/status/847304776878505986","","twitter","847304776878506000","RT @LSue23: A #FilmNoir &amp; comedy! #SupportIndieFilm &amp; you'll get much more! @FirstGlanceFilm @filmnoirreviews @IndieFilmDrama @SunshineBoyP…","FilmNoir,SupportIndieFilm",,,,3,0,,,,,,"""2017-07-05T20:30:14.000Z""","""2017-07-05T20:30:14.000Z""",1326,""
156865,"gregorybayne","""2017-03-30T04:23:54.000Z""","post","https://twitter.com/gregorybayne/status/847303345211494402","","twitter","847303345211494400","@lmcnelly Thanks for sharing, my friend.","",,,,0,0,,,,,,"""2017-07-05T20:30:14.000Z""","""2017-07-05T20:30:14.000Z""",1326,""
156866,"gregorybayne","""2017-03-30T04:23:22.000Z""","post","https://twitter.com/gregorybayne/status/847303212939988992","","twitter","847303212939989000","UPDATE! $525 from meeting $1000 bonus pledge challenge! Love cinema, like to laugh? Do we have a deal for you! https://t.co/8XR3b713Wv","",,,,0,2,,,,,,"""2017-07-05T20:30:14.000Z""","""2017-07-05T20:30:14.000Z""",1326,""
156867,"gregorybayne","""2017-03-30T03:48:51.000Z""","post","https://twitter.com/gregorybayne/status/847294525345120256","","twitter","847294525345120300","$725 away from the short term midnight goal &amp; $12,859 away from GOOOOAAALLLL. All over midnight tmrw #6DynamicLaws https://t.co/8XR3b713Wv","6DynamicLaws",,,,0,1,,,,,,"""2017-07-05T20:30:14.000Z""","""2017-07-05T20:30:14.000Z""",1326,""
156868,"gregorybayne","""2017-03-30T03:13:42.000Z""","post","https://twitter.com/gregorybayne/status/847285678996045824","","twitter","847285678996045800","$825 more pledged by midnight we get a $1K bonus pledge. Every dollar counts in these final hours for #6DynamicLaws https://t.co/8XR3b713Wv","6DynamicLaws",,,,1,0,,,,,,"""2017-07-05T20:30:14.000Z""","""2017-07-05T20:30:14.000Z""",1326,""
156869,"gregorybayne","""2017-03-30T02:28:33.000Z""","post","https://twitter.com/gregorybayne/status/847274318253834240","","twitter","847274318253834200","We've been challenged again! We need to raise another $930 by midnight PT and we receive a $1,000 bonus pledge! https://t.co/8XR3b713Wv","",,,,0,0,,,,,,"""2017-07-05T20:30:14.000Z""","""2017-07-05T20:30:14.000Z""",1326,""
156870,"gregorybayne","""2017-03-30T00:32:02.000Z""","post","https://twitter.com/gregorybayne/status/847244994268119041","","twitter","847244994268119000","Livestreaming now! https://t.co/EjNxy0VpfJ","",,,,1,0,,,,,,"""2017-07-05T20:30:14.000Z""","""2017-07-05T20:30:14.000Z""",1326,""
156871,"gregorybayne","""2017-03-29T23:28:06.000Z""","post","https://twitter.com/gregorybayne/status/847228906834870272","","twitter","847228906834870300","The #6dynamiclaws Telethon Studio! Live at 8pm ET! 216 Backers Strong, $13,679 left to raise,… https://t.co/WjwhUhO0Yg","6dynamiclaws",,,,1,0,,,,,,"""2017-07-05T20:30:14.000Z""","""2017-07-05T20:30:14.000Z""",1326,""
156872,"gregorybayne","""2017-03-29T20:46:54.000Z""","post","https://twitter.com/gregorybayne/status/847188338008182784","","twitter","847188338008182800","@TracyHeldPotter @robot_eva @filmindependent Thank you!","",,,,0,1,,,,,,"""2017-07-05T20:30:14.000Z""","""2017-07-05T20:30:14.000Z""",1326,""
156873,"gregorybayne","""2017-03-29T20:38:10.000Z""","post","https://twitter.com/gregorybayne/status/847186139303690240","","twitter","847186139303690200","@TracyHeldPotter @robot_eva @filmindependent Thabks for sharing!","",,,,0,1,,,,,,"""2017-07-05T20:30:14.000Z""","""2017-07-05T20:30:14.000Z""",1326,""
156874,"gregorybayne","""2017-03-29T20:07:43.000Z""","post","https://twitter.com/gregorybayne/status/847178476217970688","","twitter","847178476217970700","210 Backers &amp; over $30K pledged! Thank you! 33 hours to go for #6DynamicLaws! #allornothing #SupportIndieFilm https://t.co/8XR3b713Wv","6DynamicLaws,allornothing,SupportIndieFilm",,,,1,3,,,,,,"""2017-07-05T20:30:14.000Z""","""2017-07-05T20:30:14.000Z""",1326,""
156875,"gregorybayne","""2017-03-29T18:40:01.000Z""","post","https://twitter.com/gregorybayne/status/847156407736590336","","twitter","847156407736590300","209 backers strong. $29,951 pledged of $44K goal. 35 hours &amp; minutes to go for #comedy #noir #6DynamicLaws! https://t.co/8XR3b713Wv","comedy,noir,6DynamicLaws",,,,0,0,,,,,,"""2017-07-05T20:30:14.000Z""","""2017-07-05T20:30:14.000Z""",1326,""
156876,"gregorybayne","""2017-03-29T17:47:59.000Z""","post","https://twitter.com/gregorybayne/status/847143311127199744","","twitter","847143311127199700","Love @ifpfilm. Love Film Week. Highly recommend applying. https://t.co/PEb5xMa3Qn","",,,,1,2,,,,,,"""2017-07-05T20:30:14.000Z""","""2017-07-05T20:30:14.000Z""",1326,""
156877,"gregorybayne","""2017-03-29T17:43:44.000Z""","post","https://twitter.com/gregorybayne/status/847142243081211904","","twitter","847142243081211900","$229 from $30,000 funded for #6DynamicLaws. 36 hours to go! So, so close, but I'd love your help spreading the word… https://t.co/LpMC6R6uv8","6DynamicLaws",,,,0,8,,,,,,"""2017-07-05T20:30:14.000Z""","""2017-07-05T20:30:14.000Z""",1326,""
156878,"gregorybayne","""2017-03-29T17:14:11.000Z""","post","https://twitter.com/gregorybayne/status/847134808379576320","","twitter","847134808379576300","206 Backers Strong, 67% funded,$14,379 left to raise, 36 hours to go! You in for #6dynamiclaws?… https://t.co/plaWnfUtCY","6dynamiclaws",,,,2,0,,,,,,"""2017-07-05T20:30:14.000Z""","""2017-07-05T20:30:14.000Z""",1326,""
156879,"gregorybayne","""2017-03-29T05:53:36.000Z""","post","https://twitter.com/gregorybayne/status/846963533376053248","","twitter","846963533376053200","And, we did it! Bonus pledge achieve! TY everyone. Still 48 hrs &amp; $18K to go to completely fund #6DynamicLaws! https://t.co/8XR3b6Jt4X","6DynamicLaws",,,,0,1,,,,,,"""2017-07-05T20:30:14.000Z""","""2017-07-05T20:30:14.000Z""",1326,""
156880,"gregorybayne","""2017-03-29T05:37:47.000Z""","post","https://twitter.com/gregorybayne/status/846959550368534528","","twitter","846959550368534500","#6DynamicLaws is just $20 from receiving a $2500 bonus pledge to complete &amp; release this film! #SupportIndieFilm https://t.co/8XR3b6Jt4X","6DynamicLaws,SupportIndieFilm",,,,0,3,,,,,,"""2017-07-05T20:30:14.000Z""","""2017-07-05T20:30:14.000Z""",1326,""
156881,"gregorybayne","""2017-03-29T05:17:26.000Z""","post","https://twitter.com/gregorybayne/status/846954428473266176","","twitter","846954428473266200","$224 from receiving $2,500 bonus pledge for our #noir #comedy #6DynamicLaws Must reach the goal in the next 44 mins. https://t.co/8XR3b6Jt4X","noir,comedy,6DynamicLaws",,,,0,0,,,,,,"""2017-07-05T20:30:14.000Z""","""2017-07-05T20:30:14.000Z""",1326,""
156882,"gregorybayne","""2017-03-29T05:04:29.000Z""","post","https://twitter.com/gregorybayne/status/846951171982086144","","twitter","846951171982086100","@LSue23 @TheNoirZone @TheFilmNoirGuy @noirlosangeles Thanks for sharing!","",,,,0,2,,,,,,"""2017-07-05T20:30:14.000Z""","""2017-07-05T20:30:14.000Z""",1326,""
156883,"gregorybayne","""2017-03-29T05:04:11.000Z""","post","https://twitter.com/gregorybayne/status/846951096937598978","","twitter","846951096937599000","RT @LSue23: A #FilmNoir of murder, betrayal, intrigue &amp; self improvement! #SupportIndieFilm @TheNoirZone @TheFilmNoirGuy @noirlosangeles ht…","FilmNoir,SupportIndieFilm",,,,3,0,,,,,,"""2017-07-05T20:30:14.000Z""","""2017-07-05T20:30:14.000Z""",1326,""
156884,"gregorybayne","""2017-03-29T05:02:37.000Z""","post","https://twitter.com/gregorybayne/status/846950702500990977","","twitter","846950702500991000","Yes, please! https://t.co/rzkzRQgpQa","",,,,0,1,,,,,,"""2017-07-05T20:30:14.000Z""","""2017-07-05T20:30:14.000Z""",1326,""
156885,"gregorybayne","""2017-03-29T04:25:10.000Z""","post","https://twitter.com/gregorybayne/status/846941277295824897","","twitter","846941277295824900","1 goal down! 26 new backers for #6DynamicLaws! Just $624 from a full $2500 bonus if we hit it in the next 1.5 hrs. https://t.co/8XR3b713Wv","6DynamicLaws",,,,0,1,,,,,,"""2017-07-05T20:30:14.000Z""","""2017-07-05T20:30:14.000Z""",1326,""
156886,"gregorybayne","""2017-03-29T03:49:00.000Z""","post","https://twitter.com/gregorybayne/status/846932175672885248","","twitter","846932175672885200","RT @billfishkin: Oh hell yes. https://t.co/accNFhT0yj","",,,,1,0,,,,,,"""2017-07-05T20:30:14.000Z""","""2017-07-05T20:30:14.000Z""",1326,""
156887,"gregorybayne","""2017-03-29T03:33:42.000Z""","post","https://twitter.com/gregorybayne/status/846928323808714752","","twitter","846928323808714800","@ladufurrena Thank you, @ladufurrena!","",,,,0,1,,,,,,"""2017-07-05T20:30:14.000Z""","""2017-07-05T20:30:14.000Z""",1326,""
156888,"gregorybayne","""2017-03-29T03:25:16.000Z""","post","https://twitter.com/gregorybayne/status/846926202006781952","","twitter","846926202006782000","Just 2.5 hrs left to meet our bonus pledge for #6DynamicLaws. 3 kind backers &amp; $909 in new pledges gets us $2500. https://t.co/8XR3b713Wv","6DynamicLaws",,,,0,2,,,,,,"""2017-07-05T20:30:14.000Z""","""2017-07-05T20:30:14.000Z""",1326,""
156889,"gregorybayne","""2017-03-29T03:00:05.000Z""","post","https://twitter.com/gregorybayne/status/846919866858688512","","twitter","846919866858688500","Yes, what he said. https://t.co/34pFbbRPDO","",,,,0,1,,,,,,"""2017-07-05T20:30:14.000Z""","""2017-07-05T20:30:14.000Z""",1326,""
156890,"gregorybayne","""2017-03-29T02:26:18.000Z""","post","https://twitter.com/gregorybayne/status/846911364878680064","","twitter","846911364878680000","RT @mathowie: someday I hope to see Ted Cruz' browser history on a t-shirt, sold at @cottonbureau https://t.co/9Y2hY69rh9","",,,,10,0,,,,,,"""2017-07-05T20:30:14.000Z""","""2017-07-05T20:30:14.000Z""",1326,""
156891,"gregorybayne","""2017-03-29T01:59:32.000Z""","photo","https://twitter.com/gregorybayne/status/846904628742533121","http://pbs.twimg.com/media/C8Cbj63XwAAJ5Kg.jpg","twitter","846904628742533100","RT @ACLU: BREAKING: Congress votes to gut #broadbandprivacy protections. https://t.co/mipfLBSKRo","broadbandprivacy",,,,3686,0,,,,,,"""2017-07-05T20:30:14.000Z""","""2017-07-05T20:30:14.000Z""",1326,""
156892,"gregorybayne","""2017-03-29T01:47:03.000Z""","post","https://twitter.com/gregorybayne/status/846901486013505537","","twitter","846901486013505500","Friends, we're $1,195 &amp; 9 backers away from a bonus pledge of $2500 toward #6DynamicLaws. #SupportIndieFilm? https://t.co/8XR3b713Wv","6DynamicLaws,SupportIndieFilm",,,,1,3,,,,,,"""2017-07-05T20:30:14.000Z""","""2017-07-05T20:30:14.000Z""",1326,""
156893,"gregorybayne","""2017-03-29T00:36:49.000Z""","post","https://twitter.com/gregorybayne/status/846883810549497856","","twitter","846883810549497900","Tomorrow night! Live telethon via FB-Live. We drink, talk #6DynamicLaws, show clips, with any luck, raise our goal!… https://t.co/7EZRUjYeDB","6DynamicLaws",,,,0,0,,,,,,"""2017-07-05T20:30:14.000Z""","""2017-07-05T20:30:14.000Z""",1326,""
156894,"gregorybayne","""2017-03-29T00:29:14.000Z""","post","https://twitter.com/gregorybayne/status/846881904431312896","","twitter","846881904431312900","Just 13 backers &amp; $1550 away from a $2500 bonus pledge for #6DynamicLaws! TY for RTing, pledging &amp; being amazing!… https://t.co/4Sf4L2bvHT","6DynamicLaws",,,,0,0,,,,,,"""2017-07-05T20:30:14.000Z""","""2017-07-05T20:30:14.000Z""",1326,""
156895,"gregorybayne","""2017-03-28T21:38:57.000Z""","post","https://twitter.com/gregorybayne/status/846839048861822977","","twitter","846839048861823000","19 new backers &amp; $2,205 in pledges to go before midnight &amp; we receive a $2500 bonus pledge! Join team #6DynamicLaws: https://t.co/8XR3b6Jt4X","6DynamicLaws",,,,1,0,,,,,,"""2017-07-05T20:30:14.000Z""","""2017-07-05T20:30:14.000Z""",1326,""
156896,"gregorybayne","""2017-03-28T21:22:12.000Z""","post","https://twitter.com/gregorybayne/status/846834834257461249","","twitter","846834834257461200","6 new backers are in for #6DynamicLaws! Thank you! 19 more &amp; we receive a bonus pledge! Trailer, and more here: https://t.co/8XR3b6Jt4X","6DynamicLaws",,,,0,0,,,,,,"""2017-07-05T20:30:14.000Z""","""2017-07-05T20:30:14.000Z""",1326,""
156897,"gregorybayne","""2017-03-28T21:13:56.000Z""","post","https://twitter.com/gregorybayne/status/846832755258380288","","twitter","846832755258380300","@LafleurJennifer Thank you (to my favorite actress in the land) for sharing the #6DynamicLaws Drive to 25!","6DynamicLaws",,,,0,0,,,,,,"""2017-07-05T20:30:14.000Z""","""2017-07-05T20:30:14.000Z""",1326,""
156898,"gregorybayne","""2017-03-28T20:18:04.000Z""","post","https://twitter.com/gregorybayne/status/846818692327464966","","twitter","846818692327465000","21 moe backers for #6DynamicLaws we get at $1250 bonus pledge. $2500 more raised, we get an additional $1250 bonus! https://t.co/8XR3b6Jt4X","6DynamicLaws",,,,0,0,,,,,,"""2017-07-05T20:30:14.000Z""","""2017-07-05T20:30:14.000Z""",1326,""
